subject_id;subject_source;object_source;predicate_id;object_id;subject_label;object_label;confidence;cardinality;mapping_justification
http://w3id.org/CEON/ontology/energy/Biomass;http://w3id.org/CEON/ontology/full/;http://ontorion.com/namespace#;;http://ontorion.com/namespace#Biomas;Biomass;Biomas;1.0;=;
http://w3id.org/CEON/ontology/resourceODP/Information;http://w3id.org/CEON/ontology/full/;http://ontorion.com/namespace#;;http://ontorion.com/namespace#Information;Information;Information;1.0;=;
http://qudt.org/schema/qudt/Quantity;http://w3id.org/CEON/ontology/full/;http://ontorion.com/namespace#;;http://ontorion.com/namespace#Quantity;Quantity;Quantity;1.0;=;
http://w3id.org/CEON/ontology/energy/Biofuel;http://w3id.org/CEON/ontology/full/;http://ontorion.com/namespace#;;http://ontorion.com/namespace#Biofuel;Biofuel;Biofuel;1.0;=;
http://w3id.org/CEON/ontology/material/Material;http://w3id.org/CEON/ontology/full/;http://ontorion.com/namespace#;;http://ontorion.com/namespace#Material;Material;Material;1.0;=;
http://w3id.org/CEON/ontology/energy/Energy;http://w3id.org/CEON/ontology/full/;http://ontorion.com/namespace#;;http://ontorion.com/namespace#Energy;Energy;Energy;1.0;=;
http://w3id.org/CEON/ontology/energy/Petroleum;http://w3id.org/CEON/ontology/full/;http://ontorion.com/namespace#;;http://ontorion.com/namespace#Petroleum;Petroleum;Petroleum;1.0;=;
http://w3id.org/CEON/ontology/energy/Biogas;http://w3id.org/CEON/ontology/full/;http://ontorion.com/namespace#;;http://ontorion.com/namespace#Biogas;Biogas;Biogas;1.0;=;
http://w3id.org/CEON/ontology/energy/RenewableEnergy;http://w3id.org/CEON/ontology/full/;http://ontorion.com/namespace#;;http://ontorion.com/namespace#RenewableEnergy;RenewableEnergy;RenewableEnergy;1.0;=;
http://w3id.org/CEON/ontology/material/ChemicalElement;http://w3id.org/CEON/ontology/full/;http://ontorion.com/namespace#;;http://ontorion.com/namespace#ChemicalElement;ChemicalElement;ChemicalElement;1.0;=;
http://w3id.org/CEON/ontology/energy/FossilFuel;http://w3id.org/CEON/ontology/full/;http://ontorion.com/namespace#;;http://ontorion.com/namespace#FossilFuel;FossilFuel;FossilFuel;1.0;=;
http://w3id.org/CEON/ontology/material/Nickel;http://w3id.org/CEON/ontology/full/;http://ontorion.com/namespace#;;http://ontorion.com/namespace#Nickel;Nickel;Nickel;1.0;=;
http://w3id.org/CEON/ontology/resourceODP/Resource;http://w3id.org/CEON/ontology/full/;http://ontorion.com/namespace#;;http://ontorion.com/namespace#Resource;Resource;Resource;1.0;=;
http://w3id.org/CEON/ontology/process/RecycleProcess;http://w3id.org/CEON/ontology/full/;http://ontorion.com/namespace#;;http://ontorion.com/namespace#Recycling;RecycleProcess;Recycling;1.0;=;
http://w3id.org/CEON/ontology/value/ValueProposition;http://w3id.org/CEON/ontology/full/;http://ontorion.com/namespace#;;http://ontorion.com/namespace#ValueProposition;ValueProposition;ValueProposition;1.0;=;
http://w3id.org/CEON/ontology/energy/EnergySource;http://w3id.org/CEON/ontology/full/;http://ontorion.com/namespace#;;http://ontorion.com/namespace#EnergySource;EnergySource;EnergySource;1.0;=;
http://w3id.org/CEON/ontology/material/Iron;http://w3id.org/CEON/ontology/full/;http://ontorion.com/namespace#;;http://ontorion.com/namespace#Iron;Iron;Iron;1.0;=;
http://www.w3.org/ns/prov#Entity;http://w3id.org/CEON/ontology/full/;http://ontorion.com/namespace#;;http://ontorion.com/namespace#Entity;Entity;Entity;1.0;=;
http://w3id.org/CEON/ontology/processODP/Plan;http://w3id.org/CEON/ontology/full/;http://ontorion.com/namespace#;;http://ontorion.com/namespace#Plan;Plan;Plan;1.0;=;
http://w3id.org/CEON/ontology/actor/Person;http://w3id.org/CEON/ontology/full/;http://ontorion.com/namespace#;;http://ontorion.com/namespace#Person;Person;Person;1.0;=;
http://w3id.org/CEON/ontology/process/ManufacturingProcess;http://w3id.org/CEON/ontology/full/;http://ontorion.com/namespace#;;http://ontorion.com/namespace#Manufacturing;ManufacturingProcess;Manufacturing;1.0;=;
http://w3id.org/CEON/ontology/energy/NaturalGas;http://w3id.org/CEON/ontology/full/;http://ontorion.com/namespace#;;http://ontorion.com/namespace#NaturalGas;NaturalGas;NaturalGas;1.0;=;
http://w3id.org/CEON/ontology/energy/Coal;http://w3id.org/CEON/ontology/full/;http://ontorion.com/namespace#;;http://ontorion.com/namespace#Coal;Coal;Coal;1.0;=;
http://w3id.org/CEON/ontology/processODP/Process;http://w3id.org/CEON/ontology/full/;http://ontorion.com/namespace#;;http://ontorion.com/namespace#Proces;Process;Proces;1.0;=;
http://w3id.org/CEON/ontology/actor/Organisation;http://w3id.org/CEON/ontology/full/;http://ontorion.com/namespace#;;http://ontorion.com/namespace#Organization;Organisation;Organization;1.0;=;
http://w3id.org/CEON/ontology/process/Catalyst;http://w3id.org/CEON/ontology/full/;http://ontorion.com/namespace#;;http://ontorion.com/namespace#Catalyst;Catalyst;Catalyst;1.0;=;
http://w3id.org/CEON/ontology/resourceODP/hasPart;http://w3id.org/CEON/ontology/full/;http://ontorion.com/namespace#;;http://ontorion.com/namespace#hasPart;hasPart;hasPart;1.0;=;
