subject_id;subject_source;object_source;predicate_id;object_id;subject_label;object_label;confidence;cardinality;mapping_justification
http://qudt.org/vocab/unit/CentiM;CEON;SDGIO;;http://purl.obolibrary.org/obo/UO_0000015;CentiM;UO_0000015;1.0;=;
http://qudt.org/vocab/unit/DAY;CEON;SDGIO;;http://purl.obolibrary.org/obo/UO_0000033;DAY;UO_0000033;1.0;=;
http://qudt.org/vocab/unit/DEG_C;CEON;SDGIO;;http://purl.obolibrary.org/obo/UO_0000027;DEG_C;UO_0000027;1.0;=;
http://qudt.org/vocab/unit/GM;CEON;SDGIO;;http://purl.obolibrary.org/obo/UO_0000021;GM;UO_0000021;1.0;=;
http://qudt.org/vocab/unit/GM-PER-L;CEON;SDGIO;;http://purl.obolibrary.org/obo/UO_0000175;GM-PER-L;UO_0000175;1.0;=;
http://qudt.org/vocab/unit/HR;CEON;SDGIO;;http://purl.obolibrary.org/obo/UO_0000032;HR;UO_0000032;1.0;=;
http://qudt.org/vocab/unit/KiloGM;CEON;SDGIO;;http://purl.obolibrary.org/obo/UO_0000009;KiloGM;UO_0000009;1.0;=;
http://qudt.org/vocab/unit/KiloGM-PER-L;CEON;SDGIO;;http://purl.obolibrary.org/obo/UO_0000175;KiloGM-PER-L;UO_0000175;1.0;=;
http://qudt.org/vocab/unit/L;CEON;SDGIO;;http://purl.obolibrary.org/obo/UO_0000099;L;UO_0000099;1.0;=;
http://qudt.org/vocab/unit/M;CEON;SDGIO;;http://purl.obolibrary.org/obo/UO_0000008;M;UO_0000008;1.0;=;
http://qudt.org/vocab/unit/MilliL;CEON;SDGIO;;http://purl.obolibrary.org/obo/UO_0000098;MilliL;UO_0000098;1.0;=;
http://qudt.org/vocab/unit/MilliM;CEON;SDGIO;;http://purl.obolibrary.org/obo/UO_0000016;MilliM;UO_0000016;1.0;=;
http://qudt.org/vocab/unit/MIN;CEON;SDGIO;;http://purl.obolibrary.org/obo/UO_0000031;MIN;UO_0000031;1.0;=;
http://qudt.org/vocab/unit/SEC;CEON;SDGIO;;http://purl.obolibrary.org/obo/UO_0000010;SEC;UO_0000010;1.0;=;
http://qudt.org/vocab/unit/YR;CEON;SDGIO;;http://purl.obolibrary.org/obo/UO_0000036;YR;UO_0000036;1.0;=;
http://w3id.org/CEON/ontology/actor/Organisation;CEON;SDGIO;;http://purl.obolibrary.org/obo/OBI_0000245;Organisation;OBI_0000245;1.0;=;
http://w3id.org/CEON/ontology/location/hasLocation;CEON;SDGIO;;http://purl.obolibrary.org/obo/RO_0001025;hasLocation;RO_0001025;1.0;=;
http://w3id.org/CEON/ontology/location/Location;CEON;SDGIO;;http://purl.obolibrary.org/obo/PATO_0000140;Location;PATO_0000140;1.0;=;
http://w3id.org/CEON/ontology/material/ChemicalEntity;CEON;SDGIO;;http://purl.obolibrary.org/obo/CHEBI_24431;ChemicalEntity;CHEBI_24431;1.0;=;
http://w3id.org/CEON/ontology/material/MolecularEntity;CEON;SDGIO;;http://purl.obolibrary.org/obo/CHEBI_23367;MolecularEntity;CHEBI_23367;1.0;=;
http://w3id.org/CEON/ontology/process/ManufacturingProcess;CEON;SDGIO;;http://purl.obolibrary.org/obo/ENVO_01000993;ManufacturingProcess;ENVO_01000993;1.0;=;
http://w3id.org/CEON/ontology/process/RecycleProcess;CEON;SDGIO;;http://purl.obolibrary.org/obo/ENVO_01000741;RecycleProcess;ENVO_01000741;1.0;=;
http://w3id.org/CEON/ontology/processODP/hasInput;CEON;SDGIO;;http://purl.obolibrary.org/obo/OBI_0000293;hasInput;OBI_0000293;1.0;=;
http://w3id.org/CEON/ontology/processODP/hasInput;CEON;SDGIO;;http://purl.obolibrary.org/obo/RO_0002233;hasInput;RO_0002233;1.0;=;
http://w3id.org/CEON/ontology/processODP/hasOutput;CEON;SDGIO;;http://purl.obolibrary.org/obo/OBI_0000299;hasOutput;OBI_0000299;1.0;=;
http://w3id.org/CEON/ontology/processODP/hasOutput;CEON;SDGIO;;http://purl.obolibrary.org/obo/RO_0002234;hasOutput;RO_0002234;1.0;=;
http://w3id.org/CEON/ontology/processODP/Plan;CEON;SDGIO;;http://purl.obolibrary.org/obo/OBI_0000260;Plan;OBI_0000260;1.0;=;
http://w3id.org/CEON/ontology/processODP/Process;CEON;SDGIO;;http://purl.obolibrary.org/obo/BFO_0000015;Process;BFO_0000015;1.0;=;
http://w3id.org/CEON/ontology/resourceODP/hasPart;CEON;SDGIO;;http://purl.obolibrary.org/obo/BFO_0000051;hasPart;BFO_0000051;1.0;=;
http://w3id.org/CEON/ontology/resourceODP/isAbout;CEON;SDGIO;;http://purl.obolibrary.org/obo/IAO_0000136;isAbout;IAO_0000136;1.0;=;
http://w3id.org/CEON/ontology/resourceODP/Resource;CEON;SDGIO;;http://purl.unep.org/sdg/SDGIO_00000013;Resource;SDGIO_00000013;1.0;=;
http://www.w3.org/ns/prov#Entity;CEON;SDGIO;;http://purl.obolibrary.org/obo/BFO_0000001;Entity;BFO_0000001;1.0;=;
http://www.w3.org/ns/prov#Role;CEON;SDGIO;;http://purl.obolibrary.org/obo/BFO_0000023;Role;BFO_0000023;1.0;=;
http://www.w3.org/ns/prov#Role;CEON;SDGIO;;http://purl.obolibrary.org/obo/CHEBI_50906;Role;CHEBI_50906;1.0;=;
